"건물용도코드","건물일련번호","경도","위도","건물종류","가점척도"
16999,134814,127.128057,36.78496349,"기타자동차관련시설",1
4999,134815,127.1279644,36.78529932,"기타제2종근생",1
4010,26431,127.1283821,36.78792034,"학원",1
3999,26430,127.1284368,36.78813815,"기타제1종근생",1
2005,26398,127.1303903,36.79008642,"부대시설",1
2005,26397,127.1301459,36.78850983,"부대시설",1
2005,26413,127.1298722,36.78845341,"부대시설",1
2005,26405,127.1310184,36.78933042,"부대시설",1
2005,26403,127.1305393,36.78960456,"부대시설",1
2005,26399,127.1310199,36.78908183,"부대시설",1
2005,26408,127.1297994,36.78961337,"부대시설",1
2005,26407,127.1311346,36.78973731,"부대시설",1
2005,26402,127.1303415,36.78891315,"부대시설",1
2005,26429,127.1302854,36.7881046,"부대시설",1
2005,26423,127.129173,36.7875464,"부대시설",1
2005,26428,127.1296575,36.78811046,"부대시설",1
2005,26424,127.1303564,36.78747432,"부대시설",1
2005,26421,127.129977,36.78642537,"부대시설",1
2005,26420,127.1296114,36.78690347,"부대시설",1
2005,26427,127.1303836,36.78667493,"부대시설",1
2005,26416,127.1294076,36.78744419,"부대시설",1
3999,26367,127.1284644,36.78861406,"기타제1종근생",1
3999,26362,127.1284854,36.78873082,"기타제1종근생",1
4010,26369,127.1285692,36.79008344,"학원",1
4001,146384,127.1280064,36.79023534,"일반음식점",1
3001,149471,127.1278989,36.79047673,"소매점",1
3001,145056,127.1276854,36.79057175,"소매점",1
3001,146755,127.1263122,36.79090142,"소매점",1
3007,14637,127.131095,36.79010275,"마을공동시설",1
3007,14636,127.1311208,36.79006141,"마을공동시설",1
3999,26368,127.1286093,36.79049644,"기타제1종근생",1
3001,134765,127.1286686,36.79067853,"소매점",1
2005,26388,127.130684,36.7915084,"부대시설",1
2005,26379,127.1303525,36.79151563,"부대시설",1
2005,26396,127.1292005,36.79053837,"부대시설",1
4001,26373,127.1286417,36.79087612,"일반음식점",1
4999,67258,127.1285726,36.79109833,"기타제2종근생",1
3001,67257,127.1282821,36.7911099,"소매점",1
2005,67266,127.1279528,36.79104814,"부대시설",1
2005,67262,127.1279765,36.79198496,"부대시설",1
2005,67261,127.1281151,36.79213149,"부대시설",1
3001,67259,127.1280532,36.79081309,"소매점",1
3001,140087,127.1274284,36.7907156,"소매점",1
4010,27170,127.1283288,36.79204272,"학원",1
4001,153725,127.1283084,36.79219211,"일반음식점",1
3999,138456,127.1279575,36.79156569,"기타제1종근생",1
4001,138891,127.126301,36.79142511,"일반음식점",1
4010,26371,127.1286978,36.79164492,"학원",1
4010,27168,127.1293124,36.79179479,"학원",1
3007,27169,127.1295197,36.79156432,"마을공동시설",1
4001,26351,127.1285182,36.79191969,"일반음식점",1
4001,26353,127.1286148,36.79198778,"일반음식점",1
4001,26352,127.1286059,36.79186296,"일반음식점",1
4001,26355,127.1287193,36.79215715,"일반음식점",1
10202,135432,127.1292876,36.79198065,"오피스텔",1
4001,26354,127.1287437,36.79223358,"일반음식점",1
10202,135431,127.1292525,36.79231411,"오피스텔",1
4999,26360,127.1287265,36.79266235,"기타제2종근생",1
4999,26376,127.1293111,36.79270763,"기타제2종근생",1
3999,26361,127.1286491,36.79290795,"기타제1종근생",1
4999,26375,127.1294231,36.79305708,"기타제2종근생",1
4999,26345,127.1286393,36.79308076,"기타제2종근생",1
3001,26344,127.1285113,36.7932562,"소매점",1
3001,26339,127.1284198,36.79334186,"소매점",1
4001,26338,127.1281267,36.79339944,"일반음식점",1
6301,26340,127.1283923,36.79400343,"상점",1
6301,26341,127.1284274,36.79425018,"상점",1
6301,26343,127.1285036,36.79409839,"상점",1
6301,26342,127.1284588,36.79422215,"상점",1
3001,142601,127.1281697,36.79415358,"소매점",1
4001,155697,127.1277962,36.79372228,"일반음식점",1
3001,134550,127.1299666,36.81281202,"소매점",1
4402,66600,127.1300387,36.81299832,"사무소",1
4402,66594,127.130282,36.81292283,"사무소",1
4402,66599,127.1301258,36.81302055,"사무소",1
4402,66598,127.130119,36.81294522,"사무소",1
4001,66568,127.129432,36.8132158,"일반음식점",1
16999,66597,127.1301703,36.8131241,"기타자동차관련시설",1
4006,135653,127.1301998,36.81324393,"수리점",1
4001,143122,127.1286402,36.81362988,"일반음식점",1
4001,143123,127.1287424,36.81336507,"일반음식점",1
3999,66510,127.1295771,36.81383035,"기타제1종근생",1
4001,155933,127.1292176,36.81421731,"일반음식점",1
4006,143155,127.130264,36.81380411,"수리점",1
4999,66591,127.1303287,36.81401817,"기타제2종근생",1
4001,145136,127.1297257,36.81450738,"일반음식점",1
3001,156305,127.1297119,36.81507196,"소매점",1
4001,145792,127.1293266,36.81480356,"일반음식점",1
4001,156304,127.1287356,36.81488465,"일반음식점",1
3001,143675,127.1298236,36.81489261,"소매점",1
3001,66590,127.1305223,36.81490203,"소매점",1
4001,146197,127.1305816,36.81504107,"일반음식점",1
3001,155361,127.1306214,36.81521285,"소매점",1
4001,66514,127.1296989,36.81548249,"일반음식점",1
4001,66512,127.1298132,36.81552704,"일반음식점",1
4001,66513,127.1296309,36.81541592,"일반음식점",1
4001,66515,127.1295578,36.8154232,"일반음식점",1
4006,136688,127.1306612,36.81538934,"수리점",1
3001,157374,127.1307209,36.81569546,"소매점",1
13100,66546,127.1294257,36.81602183,"일반공장",1
13100,66541,127.1296807,36.81616636,"일반공장",1
13100,66542,127.1301317,36.81599642,"일반공장",1
13100,66543,127.1294966,36.81582974,"일반공장",1
13100,66545,127.1294934,36.81576903,"일반공장",1
13100,66544,127.1293687,36.81598385,"일반공장",1
13100,66516,127.129791,36.81581466,"일반공장",1
13100,66540,127.1296055,36.81615476,"일반공장",1
3001,146277,127.1307662,36.81583151,"소매점",1
4403,66578,127.1307518,36.81608231,"부동산중개업소",1
3001,138209,127.130182,36.81622626,"소매점",1
3001,138208,127.1301963,36.81641824,"소매점",1
8300,66357,127.1301537,36.81662554,"노인복지시설",1
8300,66390,127.1300746,36.81663618,"노인복지시설",1
4402,66356,127.1299222,36.8167734,"사무소",1
14001,66409,127.1294126,36.81724606,"창고",1
3001,66547,127.129034,36.81620191,"소매점",1
14999,134808,127.1295713,36.81662193,"기타창고시설",1
3001,66577,127.1309235,36.81659923,"소매점",1
3999,66576,127.1309836,36.81672575,"기타제1종근생",1
4001,66575,127.1310582,36.81688025,"일반음식점",1
3001,66528,127.1304969,36.81720094,"소매점",1
16999,66574,127.1310928,36.81704912,"기타자동차관련시설",1
4001,66529,127.1303824,36.8173912,"일반음식점",1
3999,66573,127.1311118,36.81721912,"기타제1종근생",1
3001,157650,127.1304675,36.81761111,"소매점",1
16999,88140,127.1303426,36.81850543,"기타자동차관련시설",1
16999,88145,127.1306796,36.81839613,"기타자동차관련시설",1
16999,88143,127.1302492,36.81852396,"기타자동차관련시설",1
16999,88141,127.1305778,36.81873397,"기타자동차관련시설",1
16999,88142,127.1304469,36.81867309,"기타자동차관련시설",1
3999,151934,127.1305777,36.81914599,"기타제1종근생",1
3999,151658,127.1302483,36.81887827,"기타제1종근생",1
3001,142677,127.1319785,36.80142073,"소매점",1
3001,88473,127.1320212,36.80153918,"소매점",1
3001,88472,127.132047,36.80165919,"소매점",1
3001,139409,127.1320537,36.80184101,"소매점",1
3001,88471,127.1321427,36.80193597,"소매점",1
3001,88470,127.1320058,36.80194723,"소매점",1
3001,88469,127.1320877,36.80203443,"소매점",1
3001,88468,127.1321002,36.80215311,"소매점",1
4401,68946,127.1323713,36.80379822,"금융업소",1
3001,88459,127.1323994,36.80394818,"소매점",1
3001,88460,127.1325413,36.80395771,"소매점",1
3001,88461,127.13241,36.80407438,"소매점",1
3001,88462,127.1325478,36.80405316,"소매점",1
3001,88463,127.1324005,36.8042459,"소매점",1
16999,88464,127.1325683,36.80424297,"기타자동차관련시설",1
3001,88458,127.1325122,36.80484702,"소매점",1
3001,138131,127.132642,36.80511144,"소매점",1
6205,88456,127.1328277,36.80542609,"대규모소매점",1
6205,88455,127.1326231,36.80532296,"대규모소매점",1
3001,141466,127.1328008,36.80568262,"소매점",1
3001,143873,127.1327587,36.80601868,"소매점",1
4402,39281,127.133022,36.80593303,"사무소",1
8300,39273,127.1336914,36.80590392,"노인복지시설",1
4403,39279,127.1338115,36.8058798,"부동산중개업소",1
3001,88447,127.1328185,36.80619377,"소매점",1
3001,88445,127.1329392,36.80613064,"소매점",1
3001,88446,127.1329524,36.80620616,"소매점",1
13100,88448,127.1328723,36.80640633,"일반공장",1
13100,88443,127.1332179,36.80628565,"일반공장",1
13100,88449,127.1329234,36.80630478,"일반공장",1
13100,88450,127.1330903,36.80627142,"일반공장",1
4010,88442,127.1328665,36.80655684,"학원",1
3001,88439,127.1328963,36.8068205,"소매점",1
3001,88441,127.1330421,36.80716755,"소매점",1
14001,142588,127.133624,36.81020919,"창고",1
3001,8639,127.1339107,36.81028662,"소매점",1
3001,8637,127.1336854,36.81042844,"소매점",1
14001,151311,127.1338161,36.81063692,"창고",1
2005,8633,127.1337947,36.81085447,"부대시설",1
2005,8630,127.1338477,36.81100326,"부대시설",1
2005,8634,127.1348948,36.81043269,"부대시설",1
2005,8632,127.1338251,36.81098458,"부대시설",1
4001,8638,127.1340215,36.81110296,"일반음식점",1
3001,8652,127.1336321,36.81216453,"소매점",1
3001,8653,127.1335252,36.81221448,"소매점",1
3001,8651,127.1336468,36.81229102,"소매점",1
3001,8650,127.133513,36.81232317,"소매점",1
3001,8649,127.1336641,36.81250141,"소매점",1
3001,8648,127.1337338,36.81259711,"소매점",1
3001,8646,127.1335813,36.81261001,"소매점",1
3001,8647,127.133605,36.81264717,"소매점",1
4402,8627,127.1343452,36.81258395,"사무소",1
3001,8645,127.1337317,36.81269047,"소매점",1
3001,8626,127.1343937,36.81273692,"소매점",1
3001,8625,127.1344478,36.81291593,"소매점",1
3001,8624,127.1344461,36.81303081,"소매점",1
3001,8641,127.1339055,36.81338266,"소매점",1
3001,8623,127.134529,36.81314209,"소매점",1
3001,83830,127.133967,36.81356734,"소매점",1
3001,83829,127.134115,36.81373255,"소매점",1
3999,83828,127.1342042,36.81406352,"기타제1종근생",1
4012,83823,127.134233,36.81418987,"동물병원",1
3001,83822,127.1341651,36.81433908,"소매점",1
3001,83820,127.1342559,36.81432315,"소매점",1
3001,83821,127.1340949,36.81435171,"소매점",1
3001,83818,127.1342522,36.8144075,"소매점",1
3001,83819,127.1340969,36.81443716,"소매점",1
3001,83817,127.1342742,36.81449785,"소매점",1
6205,83816,127.1342665,36.8146644,"대규모소매점",1
3001,134877,127.1344287,36.8152951,"소매점",1
16999,83813,127.1345722,36.815462,"기타자동차관련시설",1
4402,146551,127.1717232,36.74939988,"사무소",1
4402,146552,127.1718813,36.74955183,"사무소",1
4005,137921,127.1721598,36.74960716,"제조업소",1
4005,146545,127.1723232,36.75013316,"제조업소",1
3999,74976,127.1676293,36.75114481,"기타제1종근생",1
4001,134783,127.1706901,36.75368313,"일반음식점",1
13100,136965,127.173535,36.75523481,"일반공장",1
4006,137510,127.1735847,36.75267252,"수리점",1
3001,74908,127.1708882,36.75417715,"소매점",1
14001,74909,127.1708911,36.75426359,"창고",1
14001,74907,127.1708839,36.75409412,"창고",1
14001,74898,127.1737849,36.75492981,"창고",1
14001,74903,127.1713076,36.7543681,"창고",1
14001,74904,127.1713054,36.75430569,"창고",1
14001,74900,127.1714348,36.75452186,"창고",1
4001,74906,127.1708256,36.75441257,"일반음식점",1
14001,74905,127.1707705,36.75438328,"창고",1
10201,74912,127.1707952,36.75481351,"금융업소",1
14001,74911,127.1708469,36.75500892,"창고",1
4006,137757,127.1731013,36.75559317,"수리점",1
3999,74916,127.1708268,36.75526178,"기타제1종근생",1
14001,74975,127.170795,36.75532407,"창고",1
14001,74913,127.1715685,36.75519528,"창고",1
14001,74918,127.1715369,36.75539166,"창고",1
14001,74914,127.1715666,36.75508072,"창고",1
14001,74917,127.1715535,36.75530297,"창고",1
3999,74926,127.1710043,36.75669549,"기타제1종근생",1
14001,74928,127.171689,36.75650054,"창고",1
21005,74924,127.1708256,36.7572531,"휴게소",1
21005,74923,127.1710062,36.75720078,"휴게소",1
4001,74921,127.1710246,36.75756843,"일반음식점",1
14001,74920,127.1709588,36.75762878,"창고",1
3999,74919,127.1709301,36.75793168,"기타제1종근생",1
4005,135384,127.1719462,36.75816195,"제조업소",1
14001,74935,127.1719598,36.75871183,"창고",1
14001,74974,127.1721421,36.75845712,"창고",1
14001,74936,127.1720683,36.75871189,"창고",1
3999,74941,127.171131,36.75885964,"기타제1종근생",1
3999,74973,127.1712722,36.75848506,"기타제1종근생",1
16999,74938,127.1716628,36.75851103,"기타자동차관련시설",1
3999,74939,127.1719011,36.75878716,"기타제1종근생",1
3999,74940,127.172004,36.75882966,"기타제1종근생",1
3001,157252,127.1719272,36.75910314,"소매점",1
14001,74982,127.1708,36.76041391,"창고",1
4005,135905,127.1675548,36.76482069,"제조업소",1
3001,139986,127.1669587,36.76549106,"소매점",1
4001,139987,127.1671573,36.76534371,"일반음식점",1
4001,31425,127.1660982,36.76569754,"일반음식점",1
14001,31427,127.1662841,36.76550762,"창고",1
14001,31429,127.1661966,36.76546898,"창고",1
4001,31428,127.1661689,36.76558008,"일반음식점",1
4001,31426,127.1661195,36.76556069,"일반음식점",1
14001,31430,127.1662726,36.76542615,"창고",1
3999,74970,127.1685832,36.76529942,"기타제1종근생",1
3999,74969,127.1683765,36.76512587,"기타제1종근생",1
3999,74967,127.1681461,36.76529058,"기타제1종근생",1
14001,74968,127.168286,36.76531281,"창고",1
3999,74963,127.1680383,36.76547023,"기타제1종근생",1
3999,74965,127.1679152,36.76545065,"기타제1종근생",1
3999,74964,127.1678419,36.76544161,"기타제1종근생",1
14001,74966,127.1677683,36.76542298,"창고",1
11102,74960,127.1667291,36.76579647,"여관",1
3999,74959,127.1665848,36.76603873,"기타제1종근생",1
14001,74983,127.1664961,36.76610107,"창고",1
14001,74961,127.1671884,36.76610276,"창고",1
14001,74952,127.1668994,36.76659893,"창고",1
14001,74980,127.1669796,36.76672938,"창고",1
14001,74956,127.1668793,36.76683111,"창고",1
3002,156487,127.1658506,36.76686316,"휴게음식점",1
4001,156488,127.1658445,36.76705329,"일반음식점",1
7199,74784,127.165105,36.76745551,"기타병원",1
3999,74945,127.1667507,36.76814608,"기타제1종근생",1
14001,74943,127.166673,36.7680265,"창고",1
14001,74942,127.1666686,36.76800603,"창고",1
14001,74944,127.1668542,36.7679099,"창고",1
14001,74947,127.1669085,36.76809312,"창고",1
14001,74949,127.1668229,36.76818537,"창고",1
21005,74799,127.1661994,36.76872794,"휴게소",1
21005,74800,127.1663046,36.7687399,"휴게소",1
3002,74804,127.1663344,36.76843652,"휴게음식점",1
3001,74795,127.1661759,36.76936798,"소매점",1
3001,142052,127.1661721,36.76903227,"소매점",1
4499,74170,127.1656765,36.77232505,"기타사무소",1
13100,74176,127.16881,36.77173082,"일반공장",1
13100,74178,127.1689632,36.77216333,"일반공장",1
13100,74179,127.1691427,36.77186587,"일반공장",1
13100,74175,127.1692246,36.77174695,"일반공장",1
13100,74155,127.1688425,36.77225979,"일반공장",1
13100,74154,127.1692877,36.77213973,"일반공장",1
13100,74156,127.1691397,36.77218978,"일반공장",1
13100,74177,127.1691554,36.77159256,"일반공장",1
13100,74180,127.1687108,36.77166764,"일반공장",1
9999,140353,127.1649846,36.77610518,"기타운동시설",1
13100,74766,127.1658028,36.77720037,"일반공장",1
13100,74767,127.1653291,36.77717293,"일반공장",1
13100,74768,127.1655834,36.77732071,"일반공장",1
13100,74769,127.1657631,36.7773458,"일반공장",1
13100,74770,127.1657912,36.77730705,"일반공장",1
8500,156150,127.1641161,36.7805298,"근로복지시설",1
3999,74748,127.1657606,36.78029998,"기타제1종근생",1
3999,74750,127.1659057,36.78030609,"기타제1종근생",1
3001,140459,127.1659125,36.78058509,"소매점",1
3001,140455,127.1659338,36.78080199,"소매점",1
3001,140460,127.1660532,36.78107203,"소매점",1
4999,138050,127.1646416,36.78558681,"기타제2종근생",1
4999,138051,127.1646648,36.7855126,"기타제2종근생",1
4999,138052,127.1646981,36.78542927,"기타제2종근생",1
4999,138053,127.1647141,36.78536666,"기타제2종근생",1
4999,138049,127.164611,36.7856743,"기타제2종근생",1
4999,138054,127.1646929,36.78567179,"기타제2종근생",1
4999,138055,127.1647109,36.78559227,"기타제2종근생",1
5501,14014,127.1633299,36.78669472,"박물관",1
13100,14010,127.1633537,36.78793254,"일반공장",1
14001,74742,127.1652428,36.78775829,"창고",1
16999,74740,127.1651689,36.78819569,"기타자동차관련시설",1
4001,74739,127.1652529,36.79001488,"일반음식점",1
4001,74738,127.1653111,36.7900269,"일반음식점",1
4499,74736,127.165333,36.79068772,"기타사무소",1
4499,74737,127.1651931,36.79058738,"기타사무소",1
4499,74735,127.1654865,36.79076373,"기타사무소",1
4999,69429,127.1644148,36.79108708,"기타제2종근생",1
4001,149271,127.1641541,36.79110657,"일반음식점",1
4010,69430,127.1639477,36.79111172,"학원",1
2005,69394,127.1630716,36.79310224,"부대시설",1
2005,69385,127.1635666,36.79433067,"부대시설",1
2005,69402,127.163709,36.79135059,"부대시설",1
3001,74713,127.1654279,36.79244231,"소매점",1
6205,74708,127.1652301,36.79308247,"대규모소매점",1
16999,74709,127.1654783,36.79387361,"기타자동차관련시설",1
16999,74711,127.1656108,36.79394373,"기타자동차관련시설",1
16999,74710,127.1656618,36.79389615,"기타자동차관련시설",1
16999,74707,127.1650702,36.79409319,"기타자동차관련시설",1
16999,152288,127.1669867,36.79492952,"기타자동차관련시설",1
16999,74734,127.164182,36.79476984,"기타자동차관련시설",1
4402,74733,127.1642709,36.79488723,"사무소",1
3002,74705,127.1650135,36.79512774,"휴게음식점",1
4499,74730,127.1641146,36.79547308,"기타사무소",1
3001,74729,127.1642294,36.79563992,"소매점",1
3001,74692,127.1652728,36.7956654,"소매점",1
3001,74691,127.1653806,36.79564148,"소매점",1
16999,74728,127.1641823,36.79580379,"기타자동차관련시설",1
3001,74727,127.1641795,36.79598627,"소매점",1
3001,74726,127.1641106,36.79610386,"소매점",1
3999,74679,127.1652907,36.79644087,"기타제1종근생",1
3999,74678,127.1652141,36.7963956,"기타제1종근생",1
3999,74680,127.1653879,36.79641671,"기타제1종근생",1
3999,74681,127.1654744,36.79638388,"기타제1종근생",1
3999,74682,127.165406,36.79635454,"기타제1종근생",1
3001,74725,127.1641327,36.79646848,"소매점",1
3001,74724,127.164184,36.7965876,"소매점",1
3001,74723,127.1641115,36.79668296,"소매점",1
16999,74722,127.1642012,36.79734113,"기타자동차관련시설",1
16999,74721,127.1641887,36.79747465,"기타자동차관련시설",1
3001,74719,127.1641825,36.79764982,"소매점",1
3001,74718,127.1640418,36.79768824,"소매점",1
3001,146354,127.1649072,36.79837541,"소매점",1
3001,146355,127.1652518,36.79827468,"소매점",1
4018,154152,127.1649832,36.79894148,"자동차영업소",1
3001,74623,127.1640467,36.79925529,"소매점",1
4006,74621,127.1641275,36.79940008,"수리점",1
16999,74620,127.1639959,36.79961634,"기타자동차관련시설",1
3001,136453,127.164011,36.79950778,"소매점",1
3001,74619,127.1640126,36.79973978,"소매점",1
3001,74618,127.1639838,36.79999313,"소매점",1
3104,74649,127.1649961,36.79997453,"소방서",1
3104,74660,127.1653172,36.80018688,"소방서",1
3104,74647,127.1654555,36.79984905,"소방서",1
3104,74646,127.1653471,36.79987321,"소방서",1
3104,74659,127.1652309,36.80018571,"소방서",1
3104,74661,127.1652675,36.80010171,"소방서",1
3104,74648,127.1656096,36.79983315,"소방서",1
3001,144696,127.1647123,36.80017634,"소매점",1
13100,74616,127.1639352,36.80045231,"일반공장",1
13100,74658,127.1650294,36.80038942,"일반공장",1
16999,74615,127.1640002,36.80074243,"기타자동차관련시설",1
13100,74654,127.1653833,36.80086452,"일반공장",1
13100,74653,127.1656061,36.80079932,"일반공장",1
13100,74656,127.1653733,36.80073093,"일반공장",1
13100,74657,127.1654109,36.80070076,"일반공장",1
13100,74655,127.165208,36.80077966,"일반공장",1
4005,142129,127.1656119,36.80036367,"제조업소",1
3001,74651,127.1648699,36.80082941,"소매점",1
14001,74650,127.1649804,36.8008578,"창고",1
3001,74652,127.1650118,36.80073754,"소매점",1
16999,74609,127.1639459,36.80102197,"기타자동차관련시설",1
3999,74662,127.1647379,36.80125946,"기타제1종근생",1
3001,74608,127.1639883,36.80118402,"소매점",1
3001,74607,127.1640635,36.80153227,"소매점",1
3001,74606,127.1639004,36.80162154,"소매점",1
3001,74605,127.164006,36.80171284,"소매점",1
3001,74604,127.1640506,36.8018573,"소매점",1
11102,74640,127.164735,36.80226225,"여관",1
11102,74624,127.1649217,36.80261154,"여관",1
11102,74625,127.1651012,36.80273323,"여관",1
3001,74599,127.1639751,36.80228793,"소매점",1
3001,147891,127.1640051,36.80250082,"소매점",1
3001,74596,127.1640154,36.80274964,"소매점",1
13100,74635,127.1650147,36.80327305,"일반공장",1
3001,74626,127.1648287,36.80289514,"소매점",1
3001,74638,127.1646214,36.80281399,"소매점",1
3001,74639,127.1646937,36.80338355,"소매점",1
14001,74634,127.1650632,36.8030345,"창고",1
14001,74627,127.1649499,36.80296158,"창고",1
14001,74637,127.1649362,36.80300964,"창고",1
14001,74636,127.1649103,36.80305358,"창고",1
14001,74628,127.1648104,36.80282558,"창고",1
3999,74594,127.1639009,36.80323505,"기타제1종근생",1
3001,74584,127.1636166,36.80437283,"소매점",1
16999,74575,127.1639165,36.80461906,"기타자동차관련시설",1
16999,74576,127.1638489,36.80469577,"기타자동차관련시설",1
16999,74577,127.1637785,36.80465172,"기타자동차관련시설",1
3001,74574,127.1638443,36.80519839,"소매점",1
3001,74572,127.1639687,36.80553734,"소매점",1
3001,74571,127.1640375,36.80576545,"소매점",1
3001,74570,127.1639309,36.80578709,"소매점",1
3999,74523,127.1647104,36.80646525,"기타제1종근생",1
3001,74565,127.1640077,36.80709398,"소매점",1
3001,74564,127.1641128,36.80724075,"소매점",1
4402,74551,127.1642465,36.80869377,"사무소",1
14001,74517,127.1647313,36.80842306,"창고",1
3001,74547,127.1641392,36.80882178,"소매점",1
16999,74546,127.16413,36.80900895,"기타자동차관련시설",1
16999,74552,127.1641386,36.80891784,"기타자동차관련시설",1
16999,74553,127.1642721,36.80892522,"기타자동차관련시설",1
13100,74513,127.1649913,36.80971148,"일반공장",1
13100,74512,127.1650896,36.80977522,"일반공장",1
13100,74511,127.1648599,36.80970912,"일반공장",1
4002,139184,127.1643036,36.81059862,"휴게음식점",1
3999,74499,127.1650124,36.81117448,"기타제1종근생",1
3999,74497,127.1652182,36.81098721,"기타제1종근생",1
3999,74503,127.1649941,36.81084988,"기타제1종근생",1
3999,74501,127.1650863,36.81117257,"기타제1종근생",1
3999,74500,127.1651953,36.8111052,"기타제1종근생",1
3999,74502,127.1652207,36.81101987,"기타제1종근생",1
4001,74541,127.16444,36.811081,"일반음식점",1
4402,74534,127.1643796,36.81154162,"사무소",1
3001,74532,127.1645165,36.81166311,"소매점",1
3001,74531,127.1643381,36.81173522,"소매점",1
3001,74533,127.1644802,36.8116485,"소매점",1
16999,142283,127.1644575,36.8127077,"기타자동차관련시설",1
3001,74490,127.1647193,36.81435298,"소매점",1
3001,74491,127.164684,36.8141712,"소매점",1
3001,140358,127.1652707,36.81795584,"소매점",1
3001,144316,127.1645742,36.81791122,"소매점",1
