"건물용도코드","건물일련번호","경도","위도","건물종류","가점척도"
15001,53444,127.1268315,36.78585052,"주유소",2
15001,53446,127.1267265,36.78583535,"주유소",2
15001,53445,127.1268353,36.7859329,"주유소",2
15001,53458,127.1298647,36.78565717,"주유소",2
15001,53459,127.1298748,36.78576177,"주유소",2
15001,53457,127.1299791,36.78563688,"주유소",2
15001,53473,127.2092398,36.78145969,"주유소",2
15001,135387,127.2199947,36.77476018,"주유소",2
15001,135388,127.2201318,36.77468064,"주유소",2
15001,135201,127.2250488,36.77148453,"주유소",2
15001,53468,127.2398936,36.76497536,"주유소",2
15001,26374,127.1263824,36.77484826,"주유소",2
2001,26412,127.1306311,36.78862109,"아파트",2
2001,26411,127.1295248,36.78932677,"아파트",2
2001,26409,127.1306541,36.78922328,"아파트",2
2001,26401,127.1306725,36.78984797,"아파트",2
2001,26410,127.1301605,36.78889896,"아파트",2
2001,26400,127.129516,36.78870265,"아파트",2
2001,26406,127.1296138,36.78997539,"아파트",2
2001,26404,127.1301962,36.78951241,"아파트",2
2001,26422,127.1294174,36.78788706,"아파트",2
2001,26425,127.1293534,36.78717661,"아파트",2
2001,26426,127.1299084,36.78676022,"아파트",2
2001,26415,127.1305908,36.7871136,"아파트",2
2001,26419,127.1305137,36.78642026,"아파트",2
2001,26414,127.1300432,36.78746269,"아파트",2
2001,26418,127.1293102,36.78646847,"아파트",2
2001,26417,127.1305656,36.78785665,"아파트",2
15001,26363,127.1284572,36.7892496,"주유소",2
15001,26365,127.1283903,36.78920227,"주유소",2
15001,26366,127.1285222,36.78945475,"주유소",2
15001,26364,127.1283826,36.78947781,"주유소",2
2001,26386,127.1305214,36.79101488,"아파트",2
2001,26384,127.1300758,36.7913133,"아파트",2
2001,26383,127.1298993,36.79065104,"아파트",2
2001,26382,127.1294057,36.79100871,"아파트",2
2001,26391,127.1309485,36.79127859,"아파트",2
2001,26395,127.1308296,36.79061997,"아파트",2
2001,67263,127.1275791,36.79229924,"아파트",2
2001,67265,127.1270682,36.79133062,"아파트",2
2001,67260,127.1272798,36.79179815,"아파트",2
2001,67264,127.1265383,36.79175458,"아파트",2
15001,66596,127.1302749,36.81345604,"주유소",2
15001,66595,127.130146,36.81346529,"주유소",2
15001,66525,127.1302266,36.81684952,"주유소",2
15001,66524,127.1303489,36.81681985,"주유소",2
15001,66526,127.1301419,36.81681012,"주유소",2
15001,66527,127.1302042,36.81676749,"주유소",2
15001,8635,127.1336615,36.80999001,"주유소",2
2001,8628,127.1344442,36.81080521,"아파트",2
2001,8631,127.1348046,36.81036477,"아파트",2
2001,8629,127.1343648,36.81043897,"아파트",2
15001,8642,127.1338785,36.81310041,"주유소",2
15001,8643,127.1337469,36.81312359,"주유소",2
15001,8644,127.1338021,36.81325388,"주유소",2
15001,74785,127.1653518,36.7686757,"주유소",2
15001,74790,127.1651967,36.76841687,"주유소",2
15001,74788,127.1651922,36.76870179,"주유소",2
15001,74792,127.1653607,36.76818049,"주유소",2
15001,74786,127.1652616,36.76855021,"주유소",2
15001,74793,127.1653649,36.76800077,"주유소",2
15001,74791,127.1652205,36.76820502,"주유소",2
15001,74787,127.165192,36.76855232,"주유소",2
15001,74794,127.1653726,36.76796655,"주유소",2
15001,74761,127.1651191,36.77683077,"주유소",2
15001,74763,127.1651589,36.77678655,"주유소",2
15001,74762,127.164919,36.77683808,"주유소",2
15001,74765,127.1648016,36.7765579,"주유소",2
15001,74764,127.1651513,36.77690297,"주유소",2
2001,69398,127.1642827,36.7920754,"아파트",2
2001,69393,127.1634151,36.79309916,"아파트",2
2001,69377,127.1634585,36.79358543,"아파트",2
2001,69375,127.1642117,36.79364847,"아파트",2
2001,69376,127.163578,36.79413073,"아파트",2
2001,69396,127.1634468,36.79257095,"아파트",2
2001,69389,127.1641799,36.79414555,"아파트",2
2001,69401,127.1635384,36.79152751,"아파트",2
2001,69392,127.1642045,36.79312685,"아파트",2
2001,69395,127.1642379,36.79260173,"아파트",2
2001,69399,127.1634976,36.79204604,"아파트",2
2001,69400,127.1643316,36.79155598,"아파트",2
15001,74732,127.1642033,36.79510716,"주유소",2
15001,74731,127.1642939,36.79510827,"주유소",2
15001,74697,127.1651316,36.79587407,"주유소",2
15001,74698,127.1653805,36.79578369,"주유소",2
15001,74696,127.1650028,36.79589501,"주유소",2
15001,74567,127.1640122,36.80669775,"주유소",2
15001,74495,127.1645389,36.81325677,"주유소",2
15001,74823,127.1653731,36.81801883,"주유소",2
15001,74827,127.16535,36.81855602,"주유소",2
15001,74826,127.1651921,36.81851775,"주유소",2
5301,74851,127.1622398,36.82069488,"예식장",2
15001,136050,127.1153011,36.71195302,"주유소",2
15001,135061,127.1283557,36.74050232,"주유소",2
15001,66746,127.1384308,36.76184344,"주유소",2
15001,136142,127.1427663,36.76933928,"주유소",2
2001,157056,127.1451486,36.77906146,"아파트",2
2001,157057,127.1456033,36.77901608,"아파트",2
2001,157058,127.1461702,36.77897862,"아파트",2
2001,157059,127.1470099,36.77909686,"아파트",2
2001,157060,127.1476921,36.77925051,"아파트",2
2001,157061,127.1482263,36.77942193,"아파트",2
2001,157062,127.1488347,36.77947118,"아파트",2
2001,157063,127.1453123,36.77949355,"아파트",2
2001,157064,127.1460776,36.77948265,"아파트",2
2001,157065,127.1468881,36.77955529,"아파트",2
2001,157066,127.1475512,36.77968742,"아파트",2
2001,157067,127.1481639,36.77989487,"아파트",2
2001,157068,127.1455164,36.7799519,"아파트",2
2001,157069,127.1461468,36.77998135,"아파트",2
2001,157070,127.1467944,36.7800263,"아파트",2
2001,157072,127.1458622,36.78044894,"아파트",2
2001,157073,127.1466939,36.78053134,"아파트",2
2001,157071,127.1474913,36.78015512,"아파트",2
2001,157074,127.1473368,36.7806521,"아파트",2
15001,25466,127.0751537,36.68984219,"주유소",2
15001,7408,127.2776101,36.71881831,"주유소",2
15001,7407,127.2774578,36.71868564,"주유소",2
15001,7223,127.2833204,36.73161905,"주유소",2
15001,7221,127.2833361,36.73172252,"주유소",2
15001,7216,127.2834215,36.73161532,"주유소",2
15001,7697,127.2909506,36.74598993,"주유소",2
15001,139905,127.2708519,36.74533458,"주유소",2
15001,139906,127.27099,36.74550621,"주유소",2
15001,49857,127.2695301,36.74866806,"주유소",2
2001,144396,127.2649794,36.76377927,"아파트",2
2001,144397,127.2650379,36.76356116,"아파트",2
2001,144398,127.2648532,36.76329512,"아파트",2
2001,144399,127.2649098,36.76306481,"아파트",2
2001,144400,127.2644897,36.76340157,"아파트",2
2001,144401,127.2648662,36.76288279,"아파트",2
2001,144402,127.2644002,36.7628932,"아파트",2
2001,144403,127.2641056,36.76253812,"아파트",2
2001,144404,127.2642775,36.76228343,"아파트",2
2001,144405,127.2644261,36.76203971,"아파트",2
2001,144406,127.2648386,36.76245481,"아파트",2
2001,144407,127.2650143,36.76210825,"아파트",2
2001,144408,127.264583,36.76178919,"아파트",2
2001,144409,127.2652422,36.76173163,"아파트",2
2001,144410,127.2648029,36.76150736,"아파트",2
2001,144411,127.2654205,36.76145847,"아파트",2
2001,152931,127.2660507,36.76253904,"아파트",2
2001,153391,127.2664889,36.76198027,"아파트",2
2001,153393,127.2666885,36.76258457,"아파트",2
2001,153394,127.2669513,36.76288582,"아파트",2
2001,153395,127.2664775,36.76289349,"아파트",2
2001,153396,127.2658664,36.76289147,"아파트",2
2001,153397,127.2658469,36.76319676,"아파트",2
2001,153398,127.2664774,36.76319867,"아파트",2
2001,153399,127.2669741,36.76318792,"아파트",2
2001,153400,127.2670316,36.76351182,"아파트",2
2001,153401,127.2664844,36.76351575,"아파트",2
2001,153402,127.2658952,36.76350702,"아파트",2
2001,153392,127.2665587,36.76228163,"아파트",2
15001,64196,127.1585332,36.79613986,"주유소",2
15001,64197,127.1583775,36.79611047,"주유소",2
2001,64157,127.155028,36.79639604,"아파트",2
2001,64165,127.1559741,36.79645627,"아파트",2
2001,64169,127.1558096,36.79644148,"아파트",2
2001,64161,127.156129,36.79664224,"아파트",2
2001,64184,127.1566053,36.79609623,"아파트",2
2001,64185,127.1565413,36.79603005,"아파트",2
2001,64176,127.1558181,36.79747622,"아파트",2
2001,64174,127.1557268,36.79738247,"아파트",2
2001,64160,127.1560586,36.79689454,"아파트",2
2001,64156,127.1552608,36.79648595,"아파트",2
2001,64186,127.1563766,36.79601504,"아파트",2
2001,64154,127.1553401,36.7965674,"아파트",2
2001,64162,127.1567483,36.79675108,"아파트",2
2001,64166,127.1560374,36.79654819,"아파트",2
2001,64183,127.1566767,36.79616944,"아파트",2
2001,64173,127.1552306,36.79679192,"아파트",2
2001,64155,127.1551927,36.79641113,"아파트",2
2001,64175,127.156321,36.79716374,"아파트",2
2001,64158,127.1562297,36.79706999,"아파트",2
2001,64159,127.15615,36.79698821,"아파트",2
2001,64171,127.1555557,36.79720702,"아파트",2
2001,64168,127.1554519,36.79701901,"아파트",2
2001,64167,127.1553726,36.79693756,"아파트",2
2001,64172,127.15531,36.79687331,"아파트",2
2001,64177,127.1568396,36.79684482,"아파트",2
2001,64163,127.1566754,36.79666411,"아파트",2
2001,64164,127.1565772,36.79657563,"아파트",2
2001,64170,127.1556471,36.79730069,"아파트",2
2001,151792,127.1522915,36.79941626,"아파트",2
2001,155825,127.1476672,36.80137391,"아파트",2
2001,63711,127.1483344,36.81207372,"아파트",2
2001,63707,127.1483834,36.81223351,"아파트",2
2001,63709,127.148234,36.81175622,"아파트",2
2001,63708,127.1482615,36.81191781,"아파트",2
16001,67600,127.1571018,36.81861615,"주차장",2
15001,67514,127.163813,36.82349735,"주유소",2
15001,67520,127.1638566,36.82376757,"주유소",2
15001,67518,127.1637027,36.82317021,"주유소",2
15001,67516,127.1638352,36.82313558,"주유소",2
15001,67519,127.163971,36.82322378,"주유소",2
15001,67513,127.1638591,36.82310345,"주유소",2
15001,67517,127.1639276,36.82322894,"주유소",2
15001,67515,127.1638212,36.82327723,"주유소",2
15001,67533,127.1643185,36.82442592,"주유소",2
15001,67532,127.1642165,36.82436638,"주유소",2
15001,67531,127.1641161,36.82430061,"주유소",2
15001,67545,127.1647881,36.8253406,"주유소",2
15001,67544,127.1646436,36.82540253,"주유소",2
15001,134649,127.312358,36.74607836,"주유소",2
15001,40344,127.3115749,36.74570329,"주유소",2
8104,5825,127.1838068,36.83791677,"대학교",2
8104,5834,127.1834122,36.83950529,"대학교",2
8104,5819,127.1830387,36.83856848,"대학교",2
8104,5820,127.1832208,36.83847775,"대학교",2
8104,5830,127.18457,36.83888633,"대학교",2
8104,5828,127.1824227,36.83742202,"대학교",2
8104,5835,127.1843656,36.83874263,"대학교",2
8104,5832,127.1837259,36.83934727,"대학교",2
8104,5837,127.1826315,36.83954485,"대학교",2
8104,5822,127.1819788,36.83865909,"대학교",2
8104,5833,127.1835671,36.83943487,"대학교",2
8104,5823,127.1840461,36.83778233,"대학교",2
8104,5826,127.1824612,36.8375833,"대학교",2
8104,5824,127.1842604,36.83805435,"대학교",2
8104,5829,127.184617,36.83868572,"대학교",2
8104,5831,127.1843382,36.8388478,"대학교",2
8104,5836,127.1840947,36.83881727,"대학교",2
8104,5858,127.1884543,36.84085621,"대학교",2
8104,5769,127.1857097,36.83935661,"대학교",2
8104,5764,127.1858659,36.83932664,"대학교",2
8104,5765,127.1848237,36.83972582,"대학교",2
8104,5755,127.1873763,36.84134682,"대학교",2
8104,5767,127.1845406,36.84016803,"대학교",2
8104,5759,127.1837023,36.84094133,"대학교",2
8104,5771,127.1852951,36.84017283,"대학교",2
8104,5770,127.1824952,36.84060245,"대학교",2
8104,5766,127.1872513,36.83874747,"대학교",2
8104,5776,127.1844997,36.83935267,"대학교",2
8104,5756,127.185778,36.84176218,"대학교",2
8104,5774,127.1875812,36.83880979,"대학교",2
8104,5762,127.1828004,36.8404455,"대학교",2
8104,5758,127.1825953,36.84073402,"대학교",2
8104,5763,127.1858027,36.83994098,"대학교",2
8104,5768,127.1848738,36.8405751,"대학교",2
8104,5760,127.1833545,36.84103143,"대학교",2
8104,5757,127.1821841,36.84075734,"대학교",2
8104,5775,127.1842194,36.83996931,"대학교",2
8104,5773,127.1858026,36.84088851,"대학교",2
8104,5761,127.1845931,36.84044266,"대학교",2
8104,5772,127.1870575,36.840943,"대학교",2
8104,5856,127.1819014,36.84090947,"대학교",2
8104,5777,127.1873411,36.83919801,"대학교",2
15001,52788,127.2947161,36.75908573,"주유소",2
2001,55046,127.3054591,36.76730142,"아파트",2
7107,13261,127.2268441,36.82537173,"병원",2
15001,52176,127.2171448,36.75111442,"주유소",2
2001,31850,127.1573736,36.81326918,"아파트",2
2001,31851,127.1573556,36.81308491,"아파트",2
15001,69972,127.1593984,36.81229594,"주유소",2
15001,52497,127.2589415,36.73128316,"주유소",2
2001,67885,127.1270881,36.78710434,"아파트",2
2001,67888,127.1259195,36.7877394,"아파트",2
2001,67889,127.1257421,36.78822649,"아파트",2
2001,67890,127.1271673,36.78817076,"아파트",2
2001,67894,127.126869,36.78664058,"아파트",2
2001,67892,127.1247665,36.78719522,"아파트",2
2001,67891,127.1279267,36.78649728,"아파트",2
2001,67895,127.1247857,36.78662332,"아파트",2
2001,67875,127.1279034,36.78808506,"아파트",2
2001,67881,127.1250827,36.7885016,"아파트",2
2001,67883,127.1280086,36.78706556,"아파트",2
2001,67876,127.1280374,36.78755341,"아파트",2
2001,67874,127.1269284,36.78769851,"아파트",2
2001,67878,127.1248013,36.78768303,"아파트",2
2001,67893,127.1256893,36.7871598,"아파트",2
2001,67879,127.1258606,36.78668047,"아파트",2
2001,8577,127.1198766,36.78968266,"아파트",2
2001,8581,127.1204508,36.78932261,"아파트",2
2001,10129,127.1300329,36.79385927,"아파트",2
2001,10130,127.1300708,36.79444511,"아파트",2
2001,10132,127.1296889,36.79416754,"아파트",2
2001,10123,127.1307901,36.79382888,"아파트",2
2001,10121,127.130538,36.79415036,"아파트",2
2001,10136,127.1293127,36.79387571,"아파트",2
2001,10141,127.1302482,36.79194494,"아파트",2
2001,10138,127.1310049,36.79190109,"아파트",2
2001,10146,127.1302381,36.79320005,"아파트",2
2001,10139,127.1310556,36.7924984,"아파트",2
2001,10140,127.1310974,36.79315602,"아파트",2
2001,10143,127.1302006,36.79253856,"아파트",2
2001,10148,127.1306838,36.79224055,"아파트",2
2001,10147,127.1307217,36.79287589,"아파트",2
2001,10161,127.1318598,36.7918921,"아파트",2
2001,10173,127.1321644,36.79219591,"아파트",2
2001,10163,127.1318116,36.79257813,"아파트",2
2001,10168,127.1322574,36.7927983,"아파트",2
2001,10165,127.1325263,36.79186188,"아파트",2
2001,10166,127.132605,36.79244608,"아파트",2
2001,10169,127.1326555,36.79307439,"아파트",2
2001,10099,127.1373972,36.79195026,"아파트",2
2001,10100,127.1385169,36.79189918,"아파트",2
2001,10109,127.1364068,36.791978,"아파트",2
2001,10105,127.1382291,36.7922452,"아파트",2
2001,10098,127.136061,36.79246304,"아파트",2
2001,10113,127.1377693,36.79154309,"아파트",2
2001,10110,127.1370823,36.79116523,"아파트",2
2001,10108,127.1367449,36.79157179,"아파트",2
2001,10112,127.1357429,36.79290907,"아파트",2
2001,10104,127.1368798,36.7925492,"아파트",2
2001,10101,127.1378296,36.79265926,"아파트",2
2001,10115,127.135121,36.7924064,"아파트",2
2001,10116,127.1353333,36.7920942,"아파트",2
2001,10117,127.1355713,36.79180645,"아파트",2
2001,10118,127.1357897,36.79151261,"아파트",2
2001,143161,127.1364954,36.78989198,"아파트",2
2001,143162,127.1368662,36.79009587,"아파트",2
2001,143163,127.1365785,36.7904829,"아파트",2
2001,143164,127.1360935,36.79053495,"아파트",2
2001,10080,127.1374042,36.7883672,"아파트",2
2001,10081,127.1373856,36.78852937,"아파트",2
2001,10086,127.1377156,36.78857051,"아파트",2
2001,10097,127.1369915,36.78885716,"아파트",2
2001,10087,127.1371469,36.78900177,"아파트",2
2001,10094,127.1364118,36.78851616,"아파트",2
2001,10078,127.1370929,36.78884264,"아파트",2
2001,10082,127.1375942,36.78849955,"아파트",2
2001,10092,127.1369952,36.78810171,"아파트",2
2001,10085,127.137844,36.78864259,"아파트",2
2001,10089,127.1369455,36.78902316,"아파트",2
2001,10093,127.1368458,36.78801976,"아파트",2
2001,10091,127.1371503,36.78818876,"아파트",2
2001,10077,127.1366907,36.7879327,"아파트",2
2001,10083,127.1367113,36.78868431,"아파트",2
2001,10084,127.1365572,36.78859783,"아파트",2
2001,10096,127.1362577,36.78842968,"아파트",2
2001,10079,127.1375072,36.78835247,"아파트",2
2001,10095,127.1363824,36.7882,"아파트",2
2001,20331,127.2240957,36.75731114,"아파트",2
15001,64901,127.153251,36.79992877,"주유소",2
15001,73525,127.1533405,36.80210341,"주유소",2
15001,73526,127.1532163,36.80209961,"주유소",2
2001,14466,127.151089,36.82106105,"아파트",2
2001,14465,127.1509394,36.82088821,"아파트",2
2001,14462,127.1514745,36.82081235,"아파트",2
2001,14463,127.1512882,36.82083876,"아파트",2
2001,14464,127.1511257,36.8208618,"아파트",2
2001,14461,127.1510665,36.82139459,"아파트",2
2001,14458,127.1516987,36.82130412,"아파트",2
2001,14460,127.1512772,36.82136351,"아파트",2
2001,14459,127.1514722,36.82133587,"아파트",2
2001,14482,127.149692,36.82018289,"아파트",2
2001,14472,127.1503385,36.82101184,"아파트",2
2001,14474,127.1499914,36.82106163,"아파트",2
2001,14481,127.1498239,36.82016737,"아파트",2
2001,14476,127.1498865,36.82061526,"아파트",2
2001,14471,127.1503278,36.82073162,"아파트",2
2001,14468,127.1503255,36.82119203,"아파트",2
2001,14467,127.1499877,36.82045491,"아파트",2
2001,14478,127.1499181,36.82082301,"아파트",2
2001,14469,127.1498679,36.82126246,"아파트",2
2001,14470,127.1503572,36.82083332,"아파트",2
2001,14477,127.1497546,36.82063078,"아파트",2
2001,14479,127.1500691,36.82058989,"아파트",2
2001,14480,127.1502335,36.82056548,"아파트",2
2001,14473,127.1501741,36.82103625,"아파트",2
2001,14475,127.1498596,36.82107715,"아파트",2
2001,26837,127.15134,36.82316627,"아파트",2
2001,65090,127.1503879,36.8221074,"아파트",2
2001,65092,127.1502793,36.82157788,"아파트",2
2001,65079,127.1502981,36.82334844,"아파트",2
2001,65081,127.1501774,36.82278417,"아파트",2
2001,65068,127.1504708,36.82391583,"아파트",2
2001,65075,127.1507875,36.82352405,"아파트",2
2001,65070,127.1506646,36.82292785,"아파트",2
15001,64929,127.1524852,36.82376836,"주유소",2
15001,64931,127.1523988,36.82370916,"주유소",2
15001,64928,127.1525544,36.82395379,"주유소",2
15001,64930,127.1525184,36.82384229,"주유소",2
15001,43588,127.1408436,36.80285463,"주유소",2
15001,43586,127.1408626,36.80270828,"주유소",2
2001,77280,127.144455,36.80308973,"아파트",2
2001,77281,127.144428,36.80288857,"아파트",2
2001,143094,127.1473501,36.78649468,"아파트",2
2001,143097,127.1480502,36.78644612,"아파트",2
2001,143098,127.1472728,36.78614956,"아파트",2
2001,143099,127.1472638,36.78599232,"아파트",2
2001,143100,127.1471591,36.78570871,"아파트",2
2001,143101,127.1470648,36.78529333,"아파트",2
2001,143102,127.1479688,36.78595113,"아파트",2
2001,143103,127.1478891,36.78538889,"아파트",2
2001,143104,127.1476415,36.78666212,"아파트",2
2001,143108,127.1483164,36.78667321,"아파트",2
2001,143109,127.1483068,36.78655947,"아파트",2
2001,143110,127.1477784,36.78509438,"아파트",2
2001,143112,127.148115,36.7855953,"아파트",2
2001,17483,127.1474205,36.78440798,"아파트",2
2001,17485,127.1469699,36.78453107,"아파트",2
2001,17487,127.1466077,36.78458285,"아파트",2
2001,17488,127.1469086,36.78352144,"아파트",2
2001,17490,127.1463622,36.78359962,"아파트",2
2001,17491,127.1465464,36.78357327,"아파트",2
2001,17492,127.1474521,36.78329217,"아파트",2
2001,17493,127.1472956,36.78320347,"아파트",2
2001,17495,127.1481088,36.78318318,"아파트",2
2001,17496,127.1479393,36.78311159,"아파트",2
2001,17497,127.1478429,36.78326302,"아파트",2
2001,17498,127.1462411,36.78313856,"아파트",2
2001,17499,127.1464068,36.78311485,"아파트",2
2001,17501,127.1467421,36.78306687,"아파트",2
2001,17502,127.1469968,36.78402897,"아파트",2
2001,17504,127.1464732,36.78406067,"아파트",2
2001,17506,127.1489708,36.78296284,"아파트",2
2001,17508,127.1484698,36.78303454,"아파트",2
2001,17509,127.1486355,36.78301082,"아파트",2
2001,17468,127.1487355,36.78361082,"아파트",2
2001,17470,127.1489141,36.7835852,"아파트",2
2001,17471,127.1490983,36.78355884,"아파트",2
2001,17472,127.149241,36.78420393,"아파트",2
2001,17473,127.1490567,36.78423029,"아파트",2
2001,17474,127.1488788,36.78425576,"아파트",2
2001,17475,127.1486945,36.78428213,"아파트",2
2001,17478,127.1484391,36.78416282,"아파트",2
2001,17479,127.1482005,36.78416434,"아파트",2
2001,17480,127.1476209,36.78426497,"아파트",2
2001,17481,127.1474566,36.78425267,"아파트",2
2001,17500,127.1465764,36.78309059,"아파트",2
2001,17477,127.1482358,36.78400995,"아파트",2
2001,17482,127.1476207,36.78442296,"아파트",2
2001,17503,127.1468184,36.78403743,"아파트",2
2001,17489,127.1467244,36.78354775,"아파트",2
2001,17476,127.1484008,36.78400889,"아파트",2
2001,17494,127.1471756,36.78334355,"아파트",2
2001,17469,127.1485649,36.78365214,"아파트",2
2001,17486,127.1467919,36.78455649,"아파트",2
2001,17505,127.1466389,36.78403696,"아파트",2
2001,17484,127.1471541,36.78450471,"아파트",2
2001,17507,127.1488051,36.78298656,"아파트",2
2001,17512,127.1494255,36.78645029,"아파트",2
2001,17521,127.1502268,36.7862332,"아파트",2
2001,17519,127.1511181,36.78467687,"아파트",2
2001,17516,127.1505471,36.78521836,"아파트",2
2001,17511,127.1496046,36.78642793,"아파트",2
2001,17524,127.1502254,36.78583679,"아파트",2
2001,17525,127.1503292,36.78631055,"아파트",2
2001,17526,127.1501322,36.78633839,"아파트",2
2001,17513,127.1495099,36.78634965,"아파트",2
2001,17514,127.1488165,36.78656352,"아파트",2
2001,17515,127.1486986,36.78601603,"아파트",2
2001,17517,127.1500372,36.78529353,"아파트",2
2001,17518,127.1498314,36.78480374,"아파트",2
2001,17527,127.1502913,36.78475175,"아파트",2
2001,17520,127.1508227,36.78467624,"아파트",2
2001,17522,127.1501236,36.78576656,"아파트",2
2001,17523,127.1500358,36.78586824,"아파트",2
2001,17550,127.1594146,36.78720543,"아파트",2
2001,17529,127.1593947,36.78760036,"아파트",2
2001,17546,127.159014,36.7877389,"아파트",2
2001,17533,127.1584892,36.78751541,"아파트",2
2001,17554,127.158891,36.78697639,"아파트",2
2001,17539,127.1576251,36.78713276,"아파트",2
2001,17541,127.1578364,36.78685399,"아파트",2
2001,17535,127.1580254,36.78732286,"아파트",2
2001,17556,127.1584062,36.7867593,"아파트",2
2001,17560,127.1579981,36.78657037,"아파트",2
2001,67682,127.1504528,36.78383365,"아파트",2
2001,67688,127.1510331,36.7832543,"아파트",2
2001,67677,127.1501886,36.78328395,"아파트",2
2001,67634,127.1496524,36.78309874,"아파트",2
2001,67660,127.1519686,36.78302866,"아파트",2
2001,67657,127.1519393,36.78243707,"아파트",2
2001,67641,127.1498971,36.78352924,"아파트",2
2001,67642,127.1499768,36.78406039,"아파트",2
2001,67667,127.1517772,36.78386567,"아파트",2
2001,67672,127.1502791,36.78279349,"아파트",2
2001,67673,127.1500666,36.78273266,"아파트",2
2001,67674,127.1501829,36.7826135,"아파트",2
2001,67680,127.150549,36.78401365,"아파트",2
2001,67683,127.1505509,36.78386222,"아파트",2
2001,67684,127.1511811,36.78392317,"아파트",2
2001,67685,127.1513544,36.78380714,"아파트",2
2001,67686,127.1511941,36.78372756,"아파트",2
2001,67687,127.1511144,36.78378157,"아파트",2
2001,67675,127.150281,36.78264206,"아파트",2
2001,67678,127.1503049,36.78316478,"아파트",2
2001,67679,127.1504029,36.78319334,"아파트",2
2001,67689,127.1512065,36.78313826,"아파트",2
2001,67691,127.1509664,36.7831127,"아파트",2
2001,67636,127.1493126,36.78312213,"아파트",2
2001,67637,127.1494804,36.78309811,"아파트",2
2001,67643,127.1501231,36.7840705,"아파트",2
2001,67644,127.1496857,36.78408665,"아파트",2
2001,67639,127.1495737,36.78351987,"아파트",2
2001,67640,127.14976,36.78348708,"아파트",2
2001,67645,127.1498302,36.78406595,"아파트",2
2001,67647,127.1497127,36.78264623,"아파트",2
2001,67652,127.1515402,36.78241446,"아파트",2
2001,67655,127.1521441,36.7826126,"아파트",2
2001,67648,127.1492229,36.78271633,"아파트",2
2001,67649,127.1493907,36.78269232,"아파트",2
2001,67650,127.1512693,36.78245324,"아파트",2
2001,67653,127.1516848,36.78239377,"아파트",2
2001,67654,127.1520683,36.78251725,"아파트",2
2001,67656,127.1520784,36.78233656,"아파트",2
2001,67658,127.1519585,36.78320934,"아파트",2
2001,67659,127.1520343,36.7833047,"아파트",2
2001,67661,127.1518295,36.78312917,"아파트",2
2001,67662,127.1514625,36.78307748,"아파트",2
2001,67663,127.1516094,36.78307729,"아파트",2
2001,67664,127.1517843,36.78362044,"아파트",2
2001,67665,127.1517411,36.78372813,"아파트",2
2001,67666,127.15159,36.78381948,"아파트",2
2001,67668,127.1509112,36.78270302,"아파트",2
2001,67670,127.1509242,36.7825074,"아파트",2
2001,67671,127.1508445,36.78256142,"아파트",2
2001,67690,127.1510462,36.78305868,"아파트",2
2001,67638,127.1494059,36.78354388,"아파트",2
2001,67646,127.1495449,36.78267024,"아파트",2
2001,67681,127.1503365,36.78395282,"아파트",2
2001,67676,127.150401,36.78334477,"아파트",2
2001,67669,127.1510845,36.78258698,"아파트",2
2001,67635,127.1497896,36.7831409,"아파트",2
2001,67651,127.1514139,36.78243254,"아파트",2
2001,62388,127.1567351,36.78838815,"아파트",2
2001,62380,127.1586631,36.78869318,"아파트",2
2001,62391,127.1579617,36.78798721,"아파트",2
2001,62379,127.1581613,36.78860136,"아파트",2
2001,62386,127.1573954,36.78867488,"아파트",2
2001,62389,127.1569987,36.78800141,"아파트",2
2001,62384,127.1578478,36.78789242,"아파트",2
2001,62385,127.1574937,36.78814488,"아파트",2
2001,62387,127.1572908,36.78856277,"아파트",2
2001,62381,127.1582005,36.7890351,"아파트",2
2001,62382,127.1580566,36.78848857,"아파트",2
2001,62383,127.1587282,36.78829204,"아파트",2
2001,62390,127.1572636,36.78761794,"아파트",2
2001,135117,127.160041,36.7894153,"아파트",2
2001,135104,127.1590374,36.78936024,"아파트",2
2001,135108,127.1598526,36.78913932,"아파트",2
2001,135109,127.159519,36.78866195,"아파트",2
2001,135112,127.1590679,36.78889606,"아파트",2
2001,135113,127.1600627,36.78761155,"아파트",2
2001,135114,127.159204,36.78863315,"아파트",2
2001,135110,127.1600802,36.78842743,"아파트",2
2001,135111,127.160002,36.78795652,"아파트",2
2001,135107,127.1600355,36.78976942,"아파트",2
2001,135106,127.1595944,36.78960477,"아파트",2
2001,135116,127.160117,36.78818204,"아파트",2
2001,69345,127.1481131,36.78916689,"아파트",2
2001,69365,127.1490468,36.78873873,"아파트",2
2001,69366,127.1483403,36.78907149,"아파트",2
2001,69370,127.148449,36.78962183,"아파트",2
2001,69371,127.1485149,36.78972802,"아파트",2
2001,69346,127.1483126,36.78922051,"아파트",2
2001,69350,127.1498363,36.78920271,"아파트",2
2001,69354,127.1501322,36.78966642,"아파트",2
2001,69352,127.1491264,36.78877691,"아파트",2
2001,69351,127.1499166,36.78941477,"아파트",2
2001,69348,127.1483575,36.78947513,"아파트",2
2001,69357,127.1499491,36.78934567,"아파트",2
2001,69358,127.1499112,36.78924549,"아파트",2
2001,69359,127.1498685,36.78913279,"아파트",2
2001,69360,127.1497229,36.78898342,"아파트",2
2001,69362,127.1494603,36.78863557,"아파트",2
2001,69364,127.1491934,36.7887254,"아파트",2
